movement_id,product_id,movement_date,movement_type,quantity_change,reference_type,reference_id
MOV-0001663,PRD-0005,2026-05-14,SALE,-10,Order,ORD-000527
MOV-0001664,PRD-0008,2026-05-14,SALE,-12,Order,ORD-000527
MOV-0001665,PRD-0011,2025-10-16,SALE,-1,Order,ORD-000528
MOV-0001666,PRD-0069,2025-10-16,SALE,-5,Order,ORD-000528
MOV-0001667,PRD-0037,2025-10-16,SALE,-13,Order,ORD-000528
MOV-0001668,PRD-0066,2025-11-10,SALE,-10,Order,ORD-000529
MOV-0001669,PRD-0005,2025-11-10,SALE,-24,Order,ORD-000529
MOV-0001670,PRD-0036,2025-11-28,SALE,-6,Order,ORD-000530
MOV-0001671,PRD-0058,2025-11-28,SALE,-6,Order,ORD-000530
MOV-0001672,PRD-0066,2025-11-28,SALE,-6,Order,ORD-000530
MOV-0001673,PRD-0034,2025-11-28,SALE,-10,Order,ORD-000530
MOV-0001674,PRD-0033,2025-11-28,SALE,-8,Order,ORD-000530
MOV-0001675,PRD-0011,2025-11-28,SALE,-2,Order,ORD-000530
MOV-0001676,PRD-0034,2025-12-14,SALE,-4,Order,ORD-000531
MOV-0001677,PRD-0011,2025-12-14,SALE,-11,Order,ORD-000531
MOV-0001678,PRD-0045,2025-12-14,SALE,-49,Order,ORD-000531
MOV-0001679,PRD-0024,2025-12-14,SALE,-56,Order,ORD-000531
MOV-0001680,PRD-0066,2025-12-14,SALE,-30,Order,ORD-000531
MOV-0001681,PRD-0027,2025-12-14,SALE,-94,Order,ORD-000531
MOV-0001682,PRD-0058,2025-12-14,SALE,-23,Order,ORD-000531
MOV-0001683,PRD-0005,2025-10-02,SALE,-11,Order,ORD-000532
MOV-0001684,PRD-0013,2025-10-02,SALE,-24,Order,ORD-000532
MOV-0001685,PRD-0066,2025-07-05,SALE,-14,Order,ORD-000533
MOV-0001686,PRD-0007,2025-07-05,SALE,-4,Order,ORD-000533
MOV-0001687,PRD-0063,2025-07-05,SALE,-25,Order,ORD-000533
MOV-0001688,PRD-0027,2025-11-10,SALE,-28,Order,ORD-000534
MOV-0001689,PRD-0052,2026-07-06,SALE,-10,Order,ORD-000535
MOV-0001690,PRD-0049,2026-07-06,SALE,-44,Order,ORD-000535
MOV-0001691,PRD-0022,2026-07-06,SALE,-13,Order,ORD-000535
MOV-0001692,PRD-0036,2026-07-06,SALE,-3,Order,ORD-000535
MOV-0001693,PRD-0057,2026-08-14,SALE,-2,Order,ORD-000536
MOV-0001694,PRD-0031,2026-08-14,SALE,-10,Order,ORD-000536
MOV-0001695,PRD-0048,2026-08-14,SALE,-6,Order,ORD-000536
MOV-0001696,PRD-0035,2026-06-12,SALE,-6,Order,ORD-000537
MOV-0001697,PRD-0066,2026-06-12,SALE,-9,Order,ORD-000537
MOV-0001698,PRD-0031,2026-06-12,SALE,-5,Order,ORD-000537
MOV-0001699,PRD-0046,2026-06-16,SALE,-4,Order,ORD-000538
MOV-0001700,PRD-0045,2026-06-16,SALE,-29,Order,ORD-000538
MOV-0001701,PRD-0053,2026-06-16,SALE,-6,Order,ORD-000538
MOV-0001702,PRD-0057,2025-06-02,SALE,-3,Order,ORD-000539
MOV-0001703,PRD-0005,2025-06-02,SALE,-3,Order,ORD-000539
MOV-0001704,PRD-0030,2025-06-02,SALE,-7,Order,ORD-000539
MOV-0001705,PRD-0028,2025-06-02,SALE,-6,Order,ORD-000539
MOV-0001706,PRD-0027,2025-04-14,SALE,-19,Order,ORD-000540
MOV-0001707,PRD-0070,2025-07-17,SALE,-9,Order,ORD-000541
MOV-0001708,PRD-0034,2025-07-17,SALE,-6,Order,ORD-000541
MOV-0001709,PRD-0023,2025-04-19,SALE,-14,Order,ORD-000542
MOV-0001710,PRD-0067,2025-04-19,SALE,-28,Order,ORD-000542
MOV-0001711,PRD-0005,2025-04-19,SALE,-42,Order,ORD-000542
MOV-0001712,PRD-0013,2025-04-19,SALE,-34,Order,ORD-000542
MOV-0001713,PRD-0011,2025-04-19,SALE,-8,Order,ORD-000542
MOV-0001714,PRD-0033,2025-04-19,SALE,-3,Order,ORD-000542
MOV-0001715,PRD-0063,2025-04-19,SALE,-70,Order,ORD-000542
MOV-0001716,PRD-0059,2026-04-25,SALE,-29,Order,ORD-000543
MOV-0001717,PRD-0050,2026-04-25,SALE,-16,Order,ORD-000543
MOV-0001718,PRD-0005,2026-04-25,SALE,-22,Order,ORD-000543
MOV-0001719,PRD-0032,2026-04-25,SALE,-2,Order,ORD-000543
MOV-0001720,PRD-0037,2025-06-29,SALE,-6,Order,ORD-000544
MOV-0001721,PRD-0069,2025-06-29,SALE,-1,Order,ORD-000544
MOV-0001722,PRD-0032,2025-06-10,SALE,-14,Order,ORD-000545
MOV-0001723,PRD-0028,2025-06-10,SALE,-25,Order,ORD-000545
MOV-0001724,PRD-0007,2025-06-10,SALE,-5,Order,ORD-000545
MOV-0001725,PRD-0018,2025-06-10,SALE,-5,Order,ORD-000545
MOV-0001726,PRD-0066,2026-06-21,SALE,-14,Order,ORD-000548
MOV-0001727,PRD-0022,2026-06-21,SALE,-6,Order,ORD-000548
MOV-0001728,PRD-0005,2026-06-21,SALE,-20,Order,ORD-000548
MOV-0001729,PRD-0031,2026-06-21,SALE,-30,Order,ORD-000548
MOV-0001730,PRD-0052,2026-06-21,SALE,-4,Order,ORD-000548
MOV-0001731,PRD-0051,2025-04-20,SALE,-34,Order,ORD-000549
MOV-0001732,PRD-0038,2025-04-20,SALE,-17,Order,ORD-000549
MOV-0001733,PRD-0034,2025-04-20,SALE,-11,Order,ORD-000549
MOV-0001734,PRD-0031,2025-04-20,SALE,-26,Order,ORD-000549
MOV-0001735,PRD-0009,2025-04-20,SALE,-6,Order,ORD-000549
MOV-0001736,PRD-0063,2026-04-27,SALE,-30,Order,ORD-000550
MOV-0001737,PRD-0006,2026-04-27,SALE,-1,Order,ORD-000550
MOV-0001738,PRD-0034,2026-04-27,SALE,-1,Order,ORD-000550
MOV-0001739,PRD-0041,2026-04-27,SALE,-1,Order,ORD-000550
MOV-0001740,PRD-0004,2026-08-01,SALE,-9,Order,ORD-000551
MOV-0001741,PRD-0066,2025-05-03,SALE,-9,Order,ORD-000552
MOV-0001742,PRD-0003,2025-05-03,SALE,-3,Order,ORD-000552
MOV-0001743,PRD-0069,2025-05-03,SALE,-2,Order,ORD-000552
MOV-0001744,PRD-0064,2025-05-03,SALE,-2,Order,ORD-000552
MOV-0001745,PRD-0050,2026-03-12,SALE,-12,Order,ORD-000553
MOV-0001746,PRD-0034,2026-03-12,SALE,-5,Order,ORD-000553
MOV-0001747,PRD-0053,2026-03-12,SALE,-6,Order,ORD-000553
MOV-0001748,PRD-0005,2026-03-12,SALE,-15,Order,ORD-000553
MOV-0001749,PRD-0044,2025-09-04,SALE,-24,Order,ORD-000554
MOV-0001750,PRD-0066,2025-09-04,SALE,-34,Order,ORD-000554
MOV-0001751,PRD-0022,2025-08-06,SALE,-6,Order,ORD-000556
MOV-0001752,PRD-0003,2025-08-06,SALE,-11,Order,ORD-000556
MOV-0001753,PRD-0034,2025-08-06,SALE,-4,Order,ORD-000556
MOV-0001754,PRD-0009,2025-08-06,SALE,-4,Order,ORD-000556
MOV-0001755,PRD-0053,2025-08-06,SALE,-9,Order,ORD-000556
MOV-0001756,PRD-0066,2025-08-06,SALE,-9,Order,ORD-000556
MOV-0001757,PRD-0036,2025-08-06,SALE,-13,Order,ORD-000556
MOV-0001758,PRD-0050,2026-01-09,SALE,-5,Order,ORD-000557
MOV-0001759,PRD-0031,2026-01-09,SALE,-8,Order,ORD-000557
MOV-0001760,PRD-0027,2026-01-09,SALE,-17,Order,ORD-000557
MOV-0001761,PRD-0037,2026-07-10,SALE,-12,Order,ORD-000558
MOV-0001762,PRD-0032,2026-07-10,SALE,-5,Order,ORD-000558
MOV-0001763,PRD-0069,2026-07-10,SALE,-7,Order,ORD-000558
MOV-0001764,PRD-0005,2026-07-10,SALE,-5,Order,ORD-000558
MOV-0001765,PRD-0033,2025-03-08,SALE,-16,Order,ORD-000559
MOV-0001766,PRD-0001,2025-03-08,SALE,-20,Order,ORD-000559
MOV-0001767,PRD-0022,2025-03-08,SALE,-13,Order,ORD-000559
MOV-0001768,PRD-0039,2025-03-08,SALE,-42,Order,ORD-000559
MOV-0001769,PRD-0037,2025-03-08,SALE,-78,Order,ORD-000559
MOV-0001770,PRD-0005,2025-08-18,SALE,-23,Order,ORD-000560
MOV-0001771,PRD-0060,2025-08-18,SALE,-23,Order,ORD-000560
MOV-0001772,PRD-0045,2025-08-18,SALE,-49,Order,ORD-000560
MOV-0001773,PRD-0034,2025-08-18,SALE,-4,Order,ORD-000560
MOV-0001774,PRD-0018,2025-11-05,SALE,-5,Order,ORD-000561
MOV-0001775,PRD-0004,2025-11-05,SALE,-10,Order,ORD-000561
MOV-0001776,PRD-0045,2025-04-18,SALE,-25,Order,ORD-000562
MOV-0001777,PRD-0048,2025-04-18,SALE,-12,Order,ORD-000562
MOV-0001778,PRD-0066,2025-04-18,SALE,-27,Order,ORD-000562
MOV-0001779,PRD-0031,2025-04-18,SALE,-31,Order,ORD-000562
MOV-0001780,PRD-0023,2025-04-18,SALE,-2,Order,ORD-000562
MOV-0001781,PRD-0053,2025-08-23,SALE,-5,Order,ORD-000563
MOV-0001782,PRD-0007,2025-08-23,SALE,-2,Order,ORD-000563
MOV-0001783,PRD-0005,2025-11-19,SALE,-37,Order,ORD-000564
MOV-0001784,PRD-0058,2025-11-19,SALE,-2,Order,ORD-000564
MOV-0001785,PRD-0028,2025-11-19,SALE,-42,Order,ORD-000564
MOV-0001786,PRD-0034,2025-11-19,SALE,-15,Order,ORD-000564
MOV-0001787,PRD-0004,2025-11-19,SALE,-29,Order,ORD-000564
MOV-0001788,PRD-0016,2026-03-02,SALE,-6,Order,ORD-000565
MOV-0001789,PRD-0066,2026-03-02,SALE,-15,Order,ORD-000565
MOV-0001790,PRD-0028,2026-03-02,SALE,-9,Order,ORD-000565
MOV-0001791,PRD-0065,2026-04-12,SALE,-11,Order,ORD-000567
MOV-0001792,PRD-0030,2025-06-05,SALE,-35,Order,ORD-000569
MOV-0001793,PRD-0009,2025-06-05,SALE,-7,Order,ORD-000569
MOV-0001794,PRD-0064,2025-06-05,SALE,-14,Order,ORD-000569
MOV-0001795,PRD-0009,2025-06-02,SALE,-7,Order,ORD-000570
MOV-0001796,PRD-0049,2025-06-02,SALE,-7,Order,ORD-000570
MOV-0001797,PRD-0030,2025-11-17,SALE,-51,Order,ORD-000571
MOV-0001798,PRD-0064,2025-11-17,SALE,-23,Order,ORD-000571
MOV-0001799,PRD-0040,2025-11-17,SALE,-8,Order,ORD-000571
MOV-0001800,PRD-0058,2025-11-17,SALE,-8,Order,ORD-000571
MOV-0001801,PRD-0007,2025-11-17,SALE,-4,Order,ORD-000571
MOV-0001802,PRD-0011,2025-09-13,SALE,-1,Order,ORD-000572
MOV-0001803,PRD-0003,2025-07-01,SALE,-13,Order,ORD-000573
MOV-0001804,PRD-0005,2025-07-01,SALE,-33,Order,ORD-000573
MOV-0001805,PRD-0021,2025-07-01,SALE,-3,Order,ORD-000573
MOV-0001806,PRD-0027,2025-07-01,SALE,-75,Order,ORD-000573
MOV-0001807,PRD-0035,2026-07-10,SALE,-4,Order,ORD-000575
MOV-0001808,PRD-0034,2026-07-10,SALE,-4,Order,ORD-000575
MOV-0001809,PRD-0011,2026-06-07,SALE,-8,Order,ORD-000576
MOV-0001810,PRD-0066,2026-06-07,SALE,-39,Order,ORD-000576
MOV-0001811,PRD-0034,2025-04-02,SALE,-5,Order,ORD-000578
MOV-0001812,PRD-0013,2025-04-02,SALE,-23,Order,ORD-000578
MOV-0001813,PRD-0066,2026-06-10,SALE,-26,Order,ORD-000579
MOV-0001814,PRD-0064,2026-06-10,SALE,-2,Order,ORD-000579
MOV-0001815,PRD-0007,2026-06-10,SALE,-5,Order,ORD-000579
MOV-0001816,PRD-0045,2026-06-10,SALE,-26,Order,ORD-000579
MOV-0001817,PRD-0069,2026-06-10,SALE,-10,Order,ORD-000579
MOV-0001818,PRD-0055,2026-01-13,SALE,-10,Order,ORD-000580
MOV-0001819,PRD-0047,2026-01-13,SALE,-7,Order,ORD-000580
MOV-0001820,PRD-0023,2026-01-13,SALE,-10,Order,ORD-000580
MOV-0001821,PRD-0040,2026-01-13,SALE,-15,Order,ORD-000580
MOV-0001822,PRD-0032,2025-04-04,SALE,-15,Order,ORD-000581
MOV-0001823,PRD-0002,2025-04-04,SALE,-15,Order,ORD-000581
MOV-0001824,PRD-0034,2025-04-04,SALE,-6,Order,ORD-000581
MOV-0001825,PRD-0055,2025-04-04,SALE,-18,Order,ORD-000581
MOV-0001826,PRD-0011,2025-04-04,SALE,-6,Order,ORD-000581
MOV-0001827,PRD-0052,2026-07-02,SALE,-7,Order,ORD-000584
MOV-0001828,PRD-0032,2026-07-02,SALE,-11,Order,ORD-000584
MOV-0001829,PRD-0047,2026-07-02,SALE,-11,Order,ORD-000584
MOV-0001830,PRD-0034,2026-07-02,SALE,-11,Order,ORD-000584
MOV-0001831,PRD-0005,2026-08-26,SALE,-20,Order,ORD-000585
MOV-0001832,PRD-0021,2026-08-26,SALE,-12,Order,ORD-000585
MOV-0001833,PRD-0030,2026-08-26,SALE,-61,Order,ORD-000585
MOV-0001834,PRD-0034,2026-08-26,SALE,-8,Order,ORD-000585
MOV-0001835,PRD-0007,2026-08-26,SALE,-12,Order,ORD-000585
MOV-0001836,PRD-0056,2026-08-26,SALE,-12,Order,ORD-000585
MOV-0001837,PRD-0048,2025-04-06,SALE,-2,Order,ORD-000586
MOV-0001838,PRD-0065,2025-04-06,SALE,-9,Order,ORD-000586
MOV-0001839,PRD-0002,2025-04-06,SALE,-27,Order,ORD-000586
MOV-0001840,PRD-0066,2025-04-06,SALE,-7,Order,ORD-000586
MOV-0001841,PRD-0002,2026-02-28,SALE,-17,Order,ORD-000588
MOV-0001842,PRD-0015,2026-02-28,SALE,-1,Order,ORD-000588
MOV-0001843,PRD-0032,2026-02-28,SALE,-6,Order,ORD-000588
MOV-0001844,PRD-0034,2025-11-20,SALE,-18,Order,ORD-000589
MOV-0001845,PRD-0007,2025-11-20,SALE,-14,Order,ORD-000589
MOV-0001846,PRD-0032,2025-12-27,SALE,-16,Order,ORD-000590
MOV-0001847,PRD-0026,2025-12-27,SALE,-32,Order,ORD-000590
MOV-0001848,PRD-0045,2025-12-27,SALE,-20,Order,ORD-000590
MOV-0001849,PRD-0040,2025-12-27,SALE,-24,Order,ORD-000590
MOV-0001850,PRD-0023,2025-10-22,SALE,-3,Order,ORD-000591
MOV-0001851,PRD-0017,2025-10-22,SALE,-14,Order,ORD-000591
MOV-0001852,PRD-0057,2025-10-22,SALE,-12,Order,ORD-000591
MOV-0001853,PRD-0007,2025-10-22,SALE,-17,Order,ORD-000591
MOV-0001854,PRD-0054,2025-04-16,SALE,-10,Order,ORD-000592
MOV-0001855,PRD-0027,2025-04-16,SALE,-32,Order,ORD-000592
MOV-0001856,PRD-0036,2025-04-16,SALE,-6,Order,ORD-000592
MOV-0001857,PRD-0050,2025-04-16,SALE,-6,Order,ORD-000592
MOV-0001858,PRD-0033,2025-04-16,SALE,-6,Order,ORD-000592
MOV-0001859,PRD-0036,2026-02-15,SALE,-3,Order,ORD-000593
MOV-0001860,PRD-0005,2026-02-15,SALE,-15,Order,ORD-000593
MOV-0001861,PRD-0040,2026-02-15,SALE,-18,Order,ORD-000593
MOV-0001862,PRD-0037,2026-02-15,SALE,-21,Order,ORD-000593
MOV-0001863,PRD-0026,2026-02-15,SALE,-66,Order,ORD-000593
MOV-0001864,PRD-0052,2026-02-15,SALE,-12,Order,ORD-000593
MOV-0001865,PRD-0030,2025-08-28,SALE,-8,Order,ORD-000594
MOV-0001866,PRD-0022,2025-08-28,SALE,-2,Order,ORD-000594
MOV-0001867,PRD-0069,2025-08-28,SALE,-4,Order,ORD-000594
MOV-0001868,PRD-0058,2025-08-28,SALE,-4,Order,ORD-000594
MOV-0001869,PRD-0057,2026-01-23,SALE,-7,Order,ORD-000595
MOV-0001870,PRD-0006,2026-01-23,SALE,-12,Order,ORD-000595
MOV-0001871,PRD-0031,2026-01-23,SALE,-28,Order,ORD-000595
MOV-0001872,PRD-0055,2026-01-23,SALE,-5,Order,ORD-000595
MOV-0001873,PRD-0010,2025-04-11,SALE,-3,Order,ORD-000597
MOV-0001874,PRD-0003,2025-04-11,SALE,-5,Order,ORD-000597
MOV-0001875,PRD-0062,2025-10-06,SALE,-17,Order,ORD-000598
MOV-0001876,PRD-0045,2025-10-06,SALE,-10,Order,ORD-000598
MOV-0001877,PRD-0056,2025-10-06,SALE,-10,Order,ORD-000598
MOV-0001878,PRD-0030,2026-01-15,SALE,-7,Order,ORD-000599
MOV-0001879,PRD-0037,2026-01-15,SALE,-27,Order,ORD-000599
MOV-0001880,PRD-0058,2025-05-01,SALE,-6,Order,ORD-000600
MOV-0001881,PRD-0037,2025-05-01,SALE,-34,Order,ORD-000600
MOV-0001882,PRD-0007,2025-05-01,SALE,-13,Order,ORD-000600
MOV-0001883,PRD-0005,2025-05-01,SALE,-30,Order,ORD-000600
MOV-0001884,PRD-0065,2025-05-01,SALE,-9,Order,ORD-000600
MOV-0001885,PRD-0006,2025-05-01,SALE,-4,Order,ORD-000600
MOV-0001886,PRD-0052,2026-08-03,SALE,-12,Order,ORD-000601
MOV-0001887,PRD-0019,2026-08-03,SALE,-15,Order,ORD-000601
MOV-0001888,PRD-0043,2026-01-19,SALE,-4,Order,ORD-000602
MOV-0001889,PRD-0049,2026-01-19,SALE,-13,Order,ORD-000602
MOV-0001890,PRD-0063,2026-01-19,SALE,-27,Order,ORD-000602
MOV-0001891,PRD-0045,2025-12-12,SALE,-10,Order,ORD-000603
MOV-0001892,PRD-0021,2025-12-12,SALE,-10,Order,ORD-000603
MOV-0001893,PRD-0066,2025-12-12,SALE,-10,Order,ORD-000603
MOV-0001894,PRD-0031,2025-12-12,SALE,-27,Order,ORD-000603
MOV-0001895,PRD-0034,2025-12-12,SALE,-12,Order,ORD-000603
MOV-0001896,PRD-0031,2026-07-26,SALE,-9,Order,ORD-000604
MOV-0001897,PRD-0034,2026-07-26,SALE,-13,Order,ORD-000604
MOV-0001898,PRD-0070,2026-07-26,SALE,-19,Order,ORD-000604
MOV-0001899,PRD-0069,2025-03-16,SALE,-6,Order,ORD-000606
MOV-0001900,PRD-0005,2025-03-16,SALE,-20,Order,ORD-000606
MOV-0001901,PRD-0009,2025-03-16,SALE,-3,Order,ORD-000606
MOV-0001902,PRD-0019,2025-03-16,SALE,-9,Order,ORD-000606
MOV-0001903,PRD-0021,2025-03-16,SALE,-5,Order,ORD-000606
MOV-0001904,PRD-0045,2025-06-15,SALE,-8,Order,ORD-000607
MOV-0001905,PRD-0011,2025-06-15,SALE,-13,Order,ORD-000607
MOV-0001906,PRD-0031,2025-06-15,SALE,-25,Order,ORD-000607
MOV-0001907,PRD-0060,2025-06-15,SALE,-8,Order,ORD-000607
MOV-0001908,PRD-0043,2026-07-26,SALE,-5,Order,ORD-000608
MOV-0001909,PRD-0013,2026-07-26,SALE,-61,Order,ORD-000608
MOV-0001910,PRD-0066,2026-07-26,SALE,-15,Order,ORD-000608
MOV-0001911,PRD-0007,2026-07-26,SALE,-12,Order,ORD-000608
MOV-0001912,PRD-0034,2026-07-26,SALE,-10,Order,ORD-000608
MOV-0001913,PRD-0034,2025-12-08,SALE,-8,Order,ORD-000609
MOV-0001914,PRD-0070,2025-12-08,SALE,-21,Order,ORD-000609
MOV-0001915,PRD-0058,2025-12-08,SALE,-12,Order,ORD-000609
MOV-0001916,PRD-0033,2025-12-08,SALE,-10,Order,ORD-000609
MOV-0001917,PRD-0028,2025-12-08,SALE,-18,Order,ORD-000609
MOV-0001918,PRD-0069,2025-12-08,SALE,-8,Order,ORD-000609
MOV-0001919,PRD-0049,2026-06-09,SALE,-53,Order,ORD-000610
MOV-0001920,PRD-0066,2026-06-09,SALE,-49,Order,ORD-000610
MOV-0001921,PRD-0045,2026-06-09,SALE,-41,Order,ORD-000610
MOV-0001922,PRD-0054,2026-06-09,SALE,-24,Order,ORD-000610
MOV-0001923,PRD-0010,2026-06-09,SALE,-24,Order,ORD-000610
MOV-0001924,PRD-0004,2026-06-09,SALE,-61,Order,ORD-000610
MOV-0001925,PRD-0069,2026-06-09,SALE,-4,Order,ORD-000610
MOV-0001926,PRD-0005,2025-07-18,SALE,-25,Order,ORD-000612
MOV-0001927,PRD-0066,2025-07-18,SALE,-21,Order,ORD-000612
MOV-0001928,PRD-0030,2025-07-18,SALE,-23,Order,ORD-000612
MOV-0001929,PRD-0049,2026-05-07,SALE,-10,Order,ORD-000613
MOV-0001930,PRD-0066,2026-05-07,SALE,-27,Order,ORD-000613
MOV-0001931,PRD-0007,2026-05-07,SALE,-15,Order,ORD-000613
MOV-0001932,PRD-0045,2026-08-27,SALE,-29,Order,ORD-000615
MOV-0001933,PRD-0065,2026-08-27,SALE,-11,Order,ORD-000615
MOV-0001934,PRD-0066,2026-08-27,SALE,-11,Order,ORD-000615
MOV-0001935,PRD-0021,2026-08-27,SALE,-4,Order,ORD-000615
MOV-0001936,PRD-0066,2025-08-18,SALE,-13,Order,ORD-000616
MOV-0001937,PRD-0047,2025-08-18,SALE,-4,Order,ORD-000616
MOV-0001938,PRD-0054,2025-08-18,SALE,-22,Order,ORD-000616
MOV-0001939,PRD-0008,2025-07-13,SALE,-5,Order,ORD-000617
MOV-0001940,PRD-0009,2025-07-13,SALE,-1,Order,ORD-000617
MOV-0001941,PRD-0034,2025-07-13,SALE,-2,Order,ORD-000617
MOV-0001942,PRD-0069,2025-07-13,SALE,-2,Order,ORD-000617
MOV-0001943,PRD-0025,2026-01-03,SALE,-6,Order,ORD-000618
MOV-0001944,PRD-0009,2026-01-31,SALE,-3,Order,ORD-000619
MOV-0001945,PRD-0005,2026-08-08,SALE,-34,Order,ORD-000621
MOV-0001946,PRD-0032,2026-08-08,SALE,-4,Order,ORD-000621
MOV-0001947,PRD-0007,2026-08-08,SALE,-11,Order,ORD-000621
MOV-0001948,PRD-0069,2026-08-08,SALE,-22,Order,ORD-000621
MOV-0001949,PRD-0013,2026-08-08,SALE,-19,Order,ORD-000621
MOV-0001950,PRD-0052,2026-08-08,SALE,-15,Order,ORD-000621
MOV-0001951,PRD-0007,2026-03-24,SALE,-4,Order,ORD-000622
MOV-0001952,PRD-0034,2026-03-24,SALE,-4,Order,ORD-000622
MOV-0001953,PRD-0064,2026-06-02,SALE,-7,Order,ORD-000623
MOV-0001954,PRD-0069,2026-06-02,SALE,-7,Order,ORD-000623
MOV-0001955,PRD-0034,2026-06-02,SALE,-3,Order,ORD-000623
MOV-0001956,PRD-0045,2026-06-02,SALE,-31,Order,ORD-000623
MOV-0001957,PRD-0027,2026-06-02,SALE,-65,Order,ORD-000623
MOV-0001958,PRD-0010,2026-02-18,SALE,-9,Order,ORD-000624
MOV-0001959,PRD-0005,2026-02-18,SALE,-14,Order,ORD-000624
MOV-0001960,PRD-0009,2026-02-18,SALE,-12,Order,ORD-000624
MOV-0001961,PRD-0030,2026-02-18,SALE,-25,Order,ORD-000624
MOV-0001962,PRD-0066,2026-02-18,SALE,-21,Order,ORD-000624
MOV-0001963,PRD-0013,2026-02-18,SALE,-46,Order,ORD-000624
MOV-0001964,PRD-0029,2026-04-16,SALE,-1,Order,ORD-000625
MOV-0001965,PRD-0006,2026-04-16,SALE,-1,Order,ORD-000625
MOV-0001966,PRD-0007,2026-04-16,SALE,-3,Order,ORD-000625
MOV-0001967,PRD-0010,2026-04-16,SALE,-1,Order,ORD-000625
MOV-0001968,PRD-0034,2025-07-09,SALE,-10,Order,ORD-000626
MOV-0001969,PRD-0007,2025-07-09,SALE,-2,Order,ORD-000626
MOV-0001970,PRD-0066,2025-07-09,SALE,-8,Order,ORD-000626
MOV-0001971,PRD-0059,2025-03-19,SALE,-8,Order,ORD-000627
MOV-0001972,PRD-0004,2025-03-19,SALE,-7,Order,ORD-000627
MOV-0001973,PRD-0005,2025-03-19,SALE,-9,Order,ORD-000627
MOV-0001974,PRD-0013,2025-03-19,SALE,-34,Order,ORD-000627
MOV-0001975,PRD-0030,2025-06-07,SALE,-14,Order,ORD-000628
MOV-0001976,PRD-0005,2025-06-07,SALE,-8,Order,ORD-000628
MOV-0001977,PRD-0007,2025-06-07,SALE,-4,Order,ORD-000628
MOV-0001978,PRD-0023,2025-06-07,SALE,-2,Order,ORD-000628
MOV-0001979,PRD-0049,2025-06-07,SALE,-20,Order,ORD-000628
MOV-0001980,PRD-0045,2025-06-07,SALE,-8,Order,ORD-000628
MOV-0001981,PRD-0010,2025-11-10,SALE,-3,Order,ORD-000629
MOV-0001982,PRD-0024,2025-11-10,SALE,-31,Order,ORD-000629
MOV-0001983,PRD-0034,2025-11-10,SALE,-3,Order,ORD-000629
MOV-0001984,PRD-0033,2025-11-10,SALE,-8,Order,ORD-000629
MOV-0001985,PRD-0034,2025-04-09,SALE,-17,Order,ORD-000630
MOV-0001986,PRD-0005,2025-04-09,SALE,-35,Order,ORD-000630
MOV-0001987,PRD-0014,2025-04-09,SALE,-10,Order,ORD-000630
MOV-0001988,PRD-0022,2025-04-09,SALE,-14,Order,ORD-000630
MOV-0001989,PRD-0066,2025-04-09,SALE,-14,Order,ORD-000630
MOV-0001990,PRD-0024,2026-09-01,SALE,-36,Order,ORD-000631
MOV-0001991,PRD-0013,2026-09-01,SALE,-21,Order,ORD-000631
MOV-0001992,PRD-0005,2026-09-01,SALE,-25,Order,ORD-000631
MOV-0001993,PRD-0050,2026-09-01,SALE,-21,Order,ORD-000631
MOV-0001994,PRD-0048,2026-09-01,SALE,-11,Order,ORD-000631
MOV-0001995,PRD-0058,2026-02-11,SALE,-5,Order,ORD-000632
MOV-0001996,PRD-0007,2026-02-11,SALE,-4,Order,ORD-000632
MOV-0001997,PRD-0063,2026-02-11,SALE,-24,Order,ORD-000632
MOV-0001998,PRD-0053,2026-02-11,SALE,-4,Order,ORD-000632
MOV-0001999,PRD-0053,2025-07-29,SALE,-25,Order,ORD-000633
MOV-0002000,PRD-0029,2025-07-29,SALE,-17,Order,ORD-000633
MOV-0002001,PRD-0047,2025-07-29,SALE,-17,Order,ORD-000633
MOV-0002002,PRD-0034,2025-07-29,SALE,-8,Order,ORD-000633
MOV-0002003,PRD-0005,2025-07-11,SALE,-4,Order,ORD-000634
MOV-0002004,PRD-0026,2025-07-11,SALE,-4,Order,ORD-000634
MOV-0002005,PRD-0036,2026-04-22,SALE,-5,Order,ORD-000635
MOV-0002006,PRD-0030,2026-04-22,SALE,-15,Order,ORD-000635
MOV-0002007,PRD-0026,2026-04-22,SALE,-19,Order,ORD-000635
MOV-0002008,PRD-0032,2026-01-28,SALE,-3,Order,ORD-000636
MOV-0002009,PRD-0051,2026-01-28,SALE,-9,Order,ORD-000636
MOV-0002010,PRD-0045,2025-10-06,SALE,-9,Order,ORD-000637
MOV-0002011,PRD-0005,2025-10-06,SALE,-19,Order,ORD-000637
MOV-0002012,PRD-0034,2025-10-06,SALE,-6,Order,ORD-000637
MOV-0002013,PRD-0006,2025-03-23,SALE,-13,Order,ORD-000639
MOV-0002014,PRD-0009,2025-03-23,SALE,-20,Order,ORD-000639
MOV-0002015,PRD-0045,2025-03-23,SALE,-20,Order,ORD-000639
MOV-0002016,PRD-0069,2025-07-26,SALE,-20,Order,ORD-000640
MOV-0002017,PRD-0012,2025-07-26,SALE,-3,Order,ORD-000640
MOV-0002018,PRD-0011,2025-07-26,SALE,-20,Order,ORD-000640
MOV-0002019,PRD-0024,2025-07-26,SALE,-85,Order,ORD-000640
MOV-0002020,PRD-0045,2025-07-26,SALE,-10,Order,ORD-000640
