order_id,customer_id,order_date,required_date,shipped_date,delivered_date,order_status,sales_channel,payment_terms_days,subtotal,tax_amount,shipping_amount,total_amount,total_cost,gross_profit,delivery_status,delivery_delay_days,delivery_lead_time_days,is_overdue_open_order
ORD-000440,CUS-0012,2025-06-10,2025-06-18,2025-06-12,2025-06-17,Delivered,Tender,30,1454705.0,261846.9,0.0,1716551.9,1048800.0,405905.0,On Time,0,7.0,False
ORD-000441,CUS-0041,2025-04-18,2025-04-24,2025-04-23,2025-04-24,Delivered,Corporate Account,45,375772.5,67639.05,0.0,443411.55,282450.0,93322.5,On Time,0,6.0,False
ORD-000442,CUS-0072,2026-01-18,2026-01-31,2026-01-20,2026-01-24,Delivered,Direct Sales,45,1536200.0,276516.0,0.0,1812716.0,1224450.0,311750.0,On Time,0,6.0,False
ORD-000443,CUS-0046,2026-08-28,2026-09-04,,,Processing,Phone / WhatsApp,60,1897072.5,341473.05,0.0,2238545.55,1385100.0,511972.5,Open - Within Promise,0,,False
ORD-000444,CUS-0019,2025-05-12,2025-05-18,,,Pending,Direct Sales,30,327747.5,58994.55,0.0,386742.05,229150.0,98597.5,Overdue Open Order,471,,True
ORD-000445,CUS-0021,2025-08-16,2025-08-23,2025-08-22,2025-08-27,Delivered,Direct Sales,30,915405.0,164772.9,0.0,1080177.9,691100.0,224305.0,Delayed,4,11.0,False
ORD-000446,CUS-0075,2025-06-22,2025-07-01,2025-06-24,2025-06-26,Delivered,Phone / WhatsApp,30,4927050.0,886869.0,0.0,5813919.0,4206900.0,720150.0,On Time,0,4.0,False
ORD-000447,CUS-0117,2025-05-30,2025-06-14,2025-06-05,,Shipped,Direct Sales,30,537697.5,96785.55,0.0,634483.05,407100.0,130597.5,Overdue Open Order,444,,True
ORD-000448,CUS-0001,2026-08-08,2026-08-23,2026-08-14,2026-08-15,Delivered,Tender,45,743780.0,133880.4,0.0,877660.4,576000.0,167780.0,On Time,0,7.0,False
ORD-000449,CUS-0002,2026-01-13,2026-01-24,,,Processing,Direct Sales,60,2032610.0,365869.8,0.0,2398479.8,1383850.0,648760.0,Overdue Open Order,220,,True
ORD-000450,CUS-0014,2026-08-16,2026-08-30,,,Processing,Website,45,264927.5,47686.95,0.0,312614.45,194150.0,70777.5,Overdue Open Order,2,,True
ORD-000451,CUS-0045,2026-04-13,2026-04-20,,,Pending,Direct Sales,60,4039366.25,727085.92,0.0,4766452.17,3185200.0,854166.25,Overdue Open Order,134,,True
ORD-000452,CUS-0110,2026-05-12,2026-05-22,2026-05-13,2026-05-15,Returned,Direct Sales,30,527025.0,94864.5,0.0,621889.5,394400.0,132625.0,On Time,0,3.0,False
ORD-000453,CUS-0014,2026-05-02,2026-05-11,2026-05-03,2026-05-04,Delivered,Direct Sales,45,574990.0,103498.2,0.0,678488.2,421700.0,153290.0,On Time,0,2.0,False
ORD-000454,CUS-0002,2025-03-16,2025-03-30,,,Confirmed,Website,60,4247207.5,764497.35,0.0,5011704.85,3144250.0,1102957.5,Overdue Open Order,520,,True
ORD-000455,CUS-0067,2025-06-05,2025-06-14,2025-06-07,2025-06-11,Delivered,Corporate Account,60,2231050.0,401589.0,0.0,2632639.0,1583400.0,647650.0,On Time,0,6.0,False
ORD-000456,CUS-0090,2025-07-10,2025-07-24,2025-07-15,2025-07-16,Delivered,Corporate Account,30,5509437.5,991698.75,0.0,6501136.25,4530250.0,979187.5,On Time,0,6.0,False
ORD-000457,CUS-0075,2026-02-10,2026-02-24,2026-02-13,2026-02-16,Delivered,Website,30,2562080.0,461174.4,0.0,3023254.4,1969200.0,592880.0,On Time,0,6.0,False
ORD-000458,CUS-0046,2026-07-01,2026-07-12,2026-07-04,2026-07-08,Delivered,Website,60,1709775.0,307759.5,0.0,2017534.5,1286900.0,422875.0,On Time,0,7.0,False
ORD-000459,CUS-0067,2025-03-15,2025-03-19,2025-03-20,2025-03-22,Delivered,Direct Sales,60,2760085.0,496815.3,0.0,3256900.3,2119850.0,640235.0,Delayed,3,7.0,False
ORD-000460,CUS-0001,2026-02-26,2026-03-02,2026-02-27,2026-03-04,Delivered,Corporate Account,45,1823351.25,328203.22,0.0,2151554.48,1344850.0,478501.25,Delayed,2,6.0,False
ORD-000461,CUS-0113,2025-06-07,2025-06-11,2025-06-12,2025-06-16,Delivered,Corporate Account,60,2343880.0,421898.4,0.0,2765778.4,1782400.0,561480.0,Delayed,5,9.0,False
ORD-000462,CUS-0053,2025-03-19,2025-04-03,2025-03-21,2025-03-22,Delivered,Direct Sales,45,1029093.75,185236.88,0.0,1214330.62,811850.0,217243.75,On Time,0,3.0,False
ORD-000463,CUS-0077,2026-02-16,2026-02-22,2026-02-21,,Shipped,Website,15,373360.0,67204.8,0.0,440564.8,268850.0,104510.0,Overdue Open Order,191,,True
ORD-000464,CUS-0067,2026-07-27,2026-08-02,,,Cancelled,Corporate Account,60,827940.0,149029.2,0.0,976969.2,567900.0,260040.0,Cancelled,0,,False
ORD-000465,CUS-0113,2026-01-16,2026-01-24,2026-01-20,2026-01-23,Delivered,Direct Sales,60,502077.5,90373.95,0.0,592451.45,342400.0,159677.5,On Time,0,7.0,False
ORD-000466,CUS-0045,2026-07-16,2026-07-29,2026-07-23,2026-07-25,Delivered,Phone / WhatsApp,60,1116506.25,200971.12,0.0,1317477.38,873300.0,243206.25,On Time,0,9.0,False
ORD-000467,CUS-0018,2025-07-06,2025-07-15,2025-07-13,2025-07-14,Delivered,Tender,30,207825.0,37408.5,0.0,245233.5,146800.0,61025.0,On Time,0,8.0,False
ORD-000468,CUS-0001,2025-08-06,2025-08-18,2025-08-08,2025-08-09,Delivered,Corporate Account,45,1847523.75,332554.27,0.0,2180078.02,1365050.0,482473.75,On Time,0,3.0,False
ORD-000469,CUS-0035,2026-08-16,2026-08-23,2026-08-18,2026-08-21,Delivered,Direct Sales,30,1516212.5,272918.25,0.0,1789130.75,1101050.0,415162.5,On Time,0,5.0,False
ORD-000470,CUS-0038,2026-01-02,2026-01-11,2026-01-08,2026-01-09,Delivered,Tender,45,176748.75,31814.77,0.0,208563.52,119250.0,57498.75,On Time,0,7.0,False
ORD-000471,CUS-0026,2026-06-01,2026-06-12,,,Processing,Corporate Account,30,219521.25,39513.82,0.0,259035.08,168000.0,51521.25,Overdue Open Order,81,,True
ORD-000472,CUS-0023,2026-06-08,2026-06-23,2026-06-10,2026-06-12,Partially Returned,Corporate Account,15,218160.0,39268.8,0.0,257428.8,175500.0,42660.0,On Time,0,4.0,False
ORD-000473,CUS-0002,2026-03-09,2026-03-17,,,Cancelled,Phone / WhatsApp,60,283415.0,51014.7,0.0,334429.7,187600.0,95815.0,Cancelled,0,,False
ORD-000474,CUS-0049,2025-04-23,2025-05-06,,,Confirmed,Direct Sales,45,2305497.5,414989.55,0.0,2720487.05,1679450.0,626047.5,Overdue Open Order,483,,True
ORD-000475,CUS-0113,2026-03-03,2026-03-10,2026-03-06,2026-03-09,Delivered,Direct Sales,60,2845288.75,512151.97,0.0,3357440.73,2095700.0,749588.75,On Time,0,6.0,False
ORD-000476,CUS-0001,2026-08-18,2026-08-28,2026-08-25,2026-08-26,Delivered,Tender,45,2547807.5,458605.35,0.0,3006412.85,1817000.0,730807.5,On Time,0,8.0,False
ORD-000477,CUS-0052,2025-03-13,2025-03-26,2025-03-17,2025-03-19,Delivered,Direct Sales,45,60780.0,10940.4,2500.0,74220.4,42450.0,18330.0,On Time,0,6.0,False
ORD-000478,CUS-0065,2025-12-20,2026-01-02,2025-12-22,2025-12-27,Delivered,Corporate Account,30,375133.75,67524.07,0.0,442657.83,266200.0,108933.75,On Time,0,7.0,False
ORD-000479,CUS-0047,2026-01-09,2026-01-24,2026-01-11,2026-01-13,Delivered,Tender,30,507738.75,91392.97,0.0,599131.72,369950.0,137788.75,On Time,0,4.0,False
ORD-000480,CUS-0036,2025-04-22,2025-04-29,2025-04-24,,Shipped,Direct Sales,45,150296.25,27053.33,0.0,177349.58,92250.0,58046.25,Overdue Open Order,490,,True
ORD-000481,CUS-0012,2026-02-11,2026-02-22,,,Processing,Direct Sales,30,465135.0,83724.3,0.0,548859.3,319050.0,146085.0,Overdue Open Order,191,,True
ORD-000482,CUS-0024,2025-11-10,2025-11-25,2025-11-14,2025-11-17,Delivered,Phone / WhatsApp,60,1481415.0,266654.7,0.0,1748069.7,1069200.0,412215.0,On Time,0,7.0,False
ORD-000483,CUS-0112,2025-12-09,2025-12-22,2025-12-15,2025-12-18,Delivered,Phone / WhatsApp,15,1418178.75,255272.17,0.0,1673450.93,1077650.0,340528.75,On Time,0,9.0,False
ORD-000484,CUS-0045,2025-10-11,2025-10-17,2025-10-15,2025-10-19,Delivered,Tender,60,1872531.25,337055.62,0.0,2209586.88,1452300.0,420231.25,Delayed,2,8.0,False
ORD-000485,CUS-0039,2026-07-14,2026-07-21,2026-07-20,2026-07-25,Delivered,Direct Sales,30,1175452.5,211581.45,0.0,1387033.95,981000.0,194452.5,Delayed,4,11.0,False
ORD-000486,CUS-0047,2025-10-18,2025-10-26,2025-10-25,2025-10-29,Delivered,Corporate Account,30,598462.5,107723.25,0.0,706185.75,434350.0,164112.5,Delayed,3,11.0,False
ORD-000487,CUS-0095,2025-11-16,2025-11-27,2025-11-17,2025-11-19,Delivered,Direct Sales,45,1309860.0,235774.8,0.0,1545634.8,955500.0,354360.0,On Time,0,3.0,False
ORD-000488,CUS-0028,2026-07-22,2026-08-02,2026-07-29,2026-07-31,Delivered,Corporate Account,30,190485.0,34287.3,0.0,224772.3,148800.0,41685.0,On Time,0,9.0,False
ORD-000489,CUS-0004,2026-04-06,2026-04-12,,,Processing,Phone / WhatsApp,30,39045.0,7028.1,2500.0,48573.1,26300.0,12745.0,Overdue Open Order,142,,True
ORD-000490,CUS-0118,2025-08-13,2025-08-26,2025-08-19,,Shipped,Website,30,390972.5,70375.05,0.0,461347.55,297300.0,93672.5,Overdue Open Order,371,,True
ORD-000491,CUS-0090,2026-06-14,2026-06-26,2026-06-18,2026-06-19,Delivered,Direct Sales,30,2046540.0,368377.2,0.0,2414917.2,1616200.0,430340.0,On Time,0,5.0,False
ORD-000492,CUS-0108,2026-08-18,2026-08-28,2026-08-24,2026-08-28,Delivered,Phone / WhatsApp,45,510568.75,91902.38,0.0,602471.12,376000.0,134568.75,On Time,0,10.0,False
ORD-000493,CUS-0067,2025-09-08,2025-09-12,,,Cancelled,Direct Sales,60,5710342.5,1027861.65,0.0,6738204.15,4490700.0,1219642.5,Cancelled,0,,False
ORD-000494,CUS-0063,2025-04-01,2025-04-11,,,Processing,Direct Sales,30,423032.5,76145.85,0.0,499178.35,285900.0,137132.5,Overdue Open Order,508,,True
ORD-000495,CUS-0041,2026-07-30,2026-08-13,2026-08-06,2026-08-10,Delivered,Corporate Account,45,425500.0,76590.0,0.0,502090.0,288000.0,137500.0,On Time,0,11.0,False
ORD-000496,CUS-0046,2025-08-15,2025-08-20,2025-08-17,2025-08-19,Delivered,Direct Sales,60,2663270.0,479388.6,0.0,3142658.6,2033750.0,629520.0,On Time,0,4.0,False
ORD-000497,CUS-0046,2025-12-09,2025-12-20,,,Confirmed,Tender,60,1033843.75,186091.88,0.0,1219935.62,755750.0,278093.75,Overdue Open Order,255,,True
ORD-000498,CUS-0032,2026-07-01,2026-07-16,,,Cancelled,Corporate Account,30,767550.0,138159.0,0.0,905709.0,555350.0,212200.0,Cancelled,0,,False
ORD-000499,CUS-0037,2025-06-07,2025-06-15,2025-06-12,2025-06-13,Delivered,Direct Sales,30,563840.0,101491.2,0.0,665331.2,397900.0,165940.0,On Time,0,6.0,False
ORD-000500,CUS-0055,2025-06-16,2025-06-27,2025-06-19,2025-06-24,Delivered,Direct Sales,60,465513.75,83792.47,0.0,549306.22,340850.0,124663.75,On Time,0,8.0,False
ORD-000501,CUS-0058,2026-06-06,2026-06-19,,,Confirmed,Website,45,21840.0,3931.2,1500.0,27271.2,13200.0,8640.0,Overdue Open Order,74,,True
ORD-000502,CUS-0079,2026-01-08,2026-01-13,2026-01-15,2026-01-16,Delivered,Corporate Account,45,896442.5,161359.65,0.0,1057802.15,631250.0,265192.5,Delayed,3,8.0,False
ORD-000503,CUS-0050,2025-12-07,2025-12-14,2025-12-14,2025-12-15,Delivered,Website,60,923943.75,166309.88,0.0,1090253.62,671100.0,252843.75,Delayed,1,8.0,False
ORD-000504,CUS-0055,2026-05-05,2026-05-09,2026-05-12,2026-05-17,Delivered,Corporate Account,60,7217745.0,1299194.1,0.0,8516939.1,6001100.0,1216645.0,Delayed,8,12.0,False
ORD-000505,CUS-0074,2025-03-01,2025-03-13,2025-03-08,2025-03-12,Delivered,Direct Sales,30,1025050.0,184509.0,0.0,1209559.0,694050.0,331000.0,On Time,0,11.0,False
ORD-000506,CUS-0005,2025-10-16,2025-10-23,2025-10-21,,Shipped,Phone / WhatsApp,30,2255437.5,405978.75,0.0,2661416.25,1804000.0,451437.5,Overdue Open Order,313,,True
ORD-000507,CUS-0046,2026-01-15,2026-01-27,2026-01-16,2026-01-21,Delivered,Corporate Account,60,129720.0,23349.6,0.0,153069.6,82200.0,47520.0,On Time,0,6.0,False
ORD-000508,CUS-0055,2025-09-08,2025-09-13,2025-09-12,2025-09-15,Delivered,Phone / WhatsApp,60,3881255.0,698625.9,0.0,4579880.9,3019900.0,861355.0,Delayed,2,7.0,False
ORD-000509,CUS-0038,2025-05-21,2025-05-30,2025-05-24,,Shipped,Corporate Account,45,1194480.0,215006.4,0.0,1409486.4,894650.0,299830.0,Overdue Open Order,459,,True
ORD-000510,CUS-0005,2026-04-20,2026-05-03,2026-04-26,2026-04-28,Delivered,Tender,30,3805796.25,685043.32,0.0,4490839.58,2933450.0,872346.25,On Time,0,8.0,False
ORD-000511,CUS-0098,2026-04-10,2026-04-15,,,Pending,Phone / WhatsApp,45,1716507.5,308971.35,0.0,2025478.85,1350550.0,365957.5,Overdue Open Order,139,,True
ORD-000512,CUS-0071,2026-05-20,2026-05-31,2026-05-21,2026-05-25,Delivered,Corporate Account,30,651267.5,117228.15,0.0,768495.65,490600.0,160667.5,On Time,0,5.0,False
ORD-000513,CUS-0009,2025-12-25,2026-01-09,2025-12-30,2026-01-01,Delivered,Website,30,214850.0,38673.0,0.0,253523.0,154500.0,60350.0,On Time,0,7.0,False
ORD-000514,CUS-0059,2025-11-30,2025-12-12,2025-12-01,2025-12-06,Delivered,Phone / WhatsApp,30,1490715.0,268328.7,0.0,1759043.7,1185350.0,305365.0,On Time,0,6.0,False
ORD-000515,CUS-0096,2026-02-18,2026-03-05,2026-02-19,2026-02-20,Delivered,Corporate Account,30,2090241.25,376243.42,0.0,2466484.67,1557550.0,532691.25,On Time,0,2.0,False
ORD-000516,CUS-0001,2026-06-18,2026-06-23,,,Confirmed,Corporate Account,45,4918230.0,885281.4,0.0,5803511.4,3650950.0,1267280.0,Overdue Open Order,70,,True
ORD-000517,CUS-0001,2025-11-09,2025-11-22,2025-11-16,2025-11-17,Delivered,Corporate Account,45,3663936.25,659508.53,0.0,4323444.78,2746900.0,917036.25,On Time,0,8.0,False
ORD-000518,CUS-0010,2026-04-19,2026-04-30,2026-04-22,2026-04-26,Delivered,Tender,30,1778907.5,320203.35,0.0,2099110.85,1352950.0,425957.5,On Time,0,7.0,False
ORD-000519,CUS-0068,2026-08-18,2026-08-23,2026-08-20,2026-08-22,Delivered,Direct Sales,30,25740.0,4633.2,3000.0,33373.2,16800.0,8940.0,On Time,0,4.0,False
ORD-000520,CUS-0101,2025-11-27,2025-12-05,2025-11-28,2025-12-01,Partially Returned,Corporate Account,30,312687.5,56283.75,0.0,368971.25,235100.0,77587.5,On Time,0,4.0,False
ORD-000521,CUS-0083,2026-04-14,2026-04-22,2026-04-18,2026-04-19,Delivered,Corporate Account,30,3266940.0,588049.2,0.0,3854989.2,2560750.0,706190.0,On Time,0,5.0,False
ORD-000522,CUS-0001,2025-12-07,2025-12-17,2025-12-09,2025-12-13,Delivered,Direct Sales,45,428317.5,77097.15,0.0,505414.65,304900.0,123417.5,On Time,0,6.0,False
ORD-000523,CUS-0040,2026-04-12,2026-04-19,,,Pending,Direct Sales,30,54405.0,9792.9,2000.0,66197.9,37000.0,17405.0,Overdue Open Order,135,,True
ORD-000524,CUS-0097,2026-07-10,2026-07-25,2026-07-12,2026-07-14,Delivered,Direct Sales,45,1490308.75,268255.58,0.0,1758564.32,1160150.0,330158.75,On Time,0,4.0,False
ORD-000525,CUS-0054,2025-12-22,2026-01-04,2025-12-29,2026-01-01,Delivered,Direct Sales,15,2209318.75,397677.38,0.0,2606996.12,1890900.0,318418.75,On Time,0,10.0,False
ORD-000526,CUS-0084,2026-07-25,2026-08-05,2026-07-28,2026-08-02,Delivered,Corporate Account,30,345983.75,62277.07,0.0,408260.83,257350.0,88633.75,On Time,0,8.0,False
ORD-000527,CUS-0021,2026-05-13,2026-05-25,2026-05-14,2026-05-17,Delivered,Tender,30,228950.0,41211.0,0.0,270161.0,172600.0,56350.0,On Time,0,4.0,False
ORD-000528,CUS-0059,2025-10-14,2025-10-26,2025-10-16,2025-10-18,Delivered,Phone / WhatsApp,30,350741.25,63133.42,0.0,413874.67,258950.0,91791.25,On Time,0,4.0,False
ORD-000529,CUS-0120,2025-11-04,2025-11-17,2025-11-10,2025-11-13,Delivered,Phone / WhatsApp,30,300075.0,54013.5,0.0,354088.5,222100.0,77975.0,On Time,0,9.0,False
ORD-000530,CUS-0081,2025-11-23,2025-12-05,2025-11-28,2025-12-01,Delivered,Corporate Account,60,1949287.5,350871.75,0.0,2300159.25,1492500.0,456787.5,On Time,0,8.0,False
ORD-000531,CUS-0046,2025-12-07,2025-12-18,2025-12-14,2025-12-15,Delivered,Corporate Account,60,3445017.5,620103.15,0.0,4065120.65,2452500.0,992517.5,On Time,0,8.0,False
ORD-000532,CUS-0061,2025-09-25,2025-10-07,2025-10-02,2025-10-07,Partially Returned,Corporate Account,30,317587.5,57165.75,0.0,374753.25,215300.0,102287.5,On Time,0,12.0,False
ORD-000533,CUS-0038,2025-07-01,2025-07-12,2025-07-05,2025-07-06,Delivered,Corporate Account,45,489371.25,88086.82,0.0,577458.07,340300.0,149071.25,On Time,0,5.0,False
ORD-000534,CUS-0115,2025-11-06,2025-11-19,2025-11-10,2025-11-15,Partially Returned,Direct Sales,30,305900.0,55062.0,0.0,360962.0,201600.0,104300.0,On Time,0,9.0,False
ORD-000535,CUS-0075,2026-06-30,2026-07-10,2026-07-06,2026-07-10,Delivered,Direct Sales,30,1170702.5,210726.45,0.0,1381428.95,842900.0,327802.5,On Time,0,10.0,False
ORD-000536,CUS-0013,2026-08-13,2026-08-26,2026-08-14,2026-08-19,Delivered,Tender,45,926370.0,166746.6,0.0,1093116.6,749600.0,176770.0,On Time,0,6.0,False
ORD-000537,CUS-0042,2026-06-07,2026-06-22,2026-06-12,2026-06-14,Delivered,Corporate Account,30,1142390.0,205630.2,0.0,1348020.2,929250.0,213140.0,On Time,0,7.0,False
ORD-000538,CUS-0095,2026-06-09,2026-06-22,2026-06-16,2026-06-20,Delivered,Direct Sales,45,941970.0,169554.6,0.0,1111524.6,728600.0,213370.0,On Time,0,11.0,False
ORD-000539,CUS-0109,2025-05-27,2025-06-05,2025-06-02,2025-06-03,Delivered,Corporate Account,15,381915.0,68744.7,0.0,450659.7,279800.0,102115.0,On Time,0,7.0,False
ORD-000540,CUS-0100,2025-04-10,2025-04-23,2025-04-14,,Shipped,Corporate Account,45,191187.5,34413.75,0.0,225601.25,136800.0,54387.5,Overdue Open Order,496,,True
ORD-000541,CUS-0079,2025-07-15,2025-07-23,2025-07-17,2025-07-22,Delivered,Tender,45,58110.0,10459.8,2500.0,71069.8,39600.0,18510.0,On Time,0,7.0,False
ORD-000542,CUS-0067,2025-04-12,2025-04-19,2025-04-19,2025-04-23,Delivered,Direct Sales,60,2768485.0,498327.3,0.0,3266812.3,2070650.0,697835.0,Delayed,4,11.0,False
ORD-000543,CUS-0084,2026-04-23,2026-05-08,2026-04-25,2026-04-30,Delivered,Direct Sales,30,1039743.75,187153.88,0.0,1226897.62,826050.0,213693.75,On Time,0,7.0,False
ORD-000544,CUS-0073,2025-06-26,2025-07-01,2025-06-29,2025-07-02,Delivered,Website,30,85305.0,15354.9,2500.0,103159.9,63300.0,22005.0,Delayed,1,6.0,False
ORD-000545,CUS-0108,2025-06-06,2025-06-19,2025-06-10,2025-06-15,Delivered,Direct Sales,45,5713502.5,1028430.45,0.0,6741932.95,4651050.0,1062452.5,On Time,0,9.0,False
ORD-000546,CUS-0039,2026-01-02,2026-01-10,,,Cancelled,Corporate Account,30,602516.25,108452.93,0.0,710969.18,479850.0,122666.25,Cancelled,0,,False
ORD-000547,CUS-0102,2025-11-07,2025-11-18,,,Confirmed,Corporate Account,45,1106720.0,199209.6,0.0,1305929.6,810200.0,296520.0,Overdue Open Order,287,,True
ORD-000548,CUS-0088,2026-06-16,2026-06-24,2026-06-21,,Shipped,Corporate Account,30,563985.0,101517.3,0.0,665502.3,403000.0,160985.0,Overdue Open Order,69,,True
ORD-000549,CUS-0120,2025-04-15,2025-04-20,2025-04-20,2025-04-24,Delivered,Direct Sales,30,1261892.5,227140.65,0.0,1489033.15,927500.0,334392.5,Delayed,4,9.0,False
ORD-000550,CUS-0009,2026-04-20,2026-04-29,2026-04-27,2026-05-01,Delivered,Corporate Account,30,443957.5,79912.35,0.0,523869.85,313500.0,130457.5,Delayed,2,11.0,False
ORD-000551,CUS-0059,2026-07-29,2026-08-04,2026-08-01,2026-08-04,Delivered,Direct Sales,30,60705.0,10926.9,2000.0,73631.9,41400.0,19305.0,On Time,0,6.0,False
ORD-000552,CUS-0060,2025-05-01,2025-05-09,2025-05-03,,Shipped,Corporate Account,15,434067.5,78132.15,0.0,512199.65,342550.0,91517.5,Overdue Open Order,480,,True
ORD-000553,CUS-0070,2026-03-06,2026-03-12,2026-03-12,2026-03-14,Delivered,Corporate Account,15,468692.5,84364.65,0.0,553057.15,352350.0,116342.5,Delayed,2,8.0,False
ORD-000554,CUS-0120,2025-09-02,2025-09-08,2025-09-04,2025-09-06,Delivered,Website,30,242580.0,43664.4,0.0,286244.4,158500.0,84080.0,On Time,0,4.0,False
ORD-000555,CUS-0064,2025-09-10,2025-09-15,,,Processing,Direct Sales,30,3339387.5,601089.75,0.0,3940477.25,2586200.0,753187.5,Overdue Open Order,351,,True
ORD-000556,CUS-0035,2025-08-05,2025-08-11,2025-08-06,2025-08-08,Delivered,Website,30,3991261.25,718427.03,0.0,4709688.28,2954100.0,1037161.25,On Time,0,3.0,False
ORD-000557,CUS-0066,2026-01-07,2026-01-17,2026-01-09,2026-01-12,Delivered,Corporate Account,30,203435.0,36618.3,0.0,240053.3,132850.0,70585.0,On Time,0,5.0,False
ORD-000558,CUS-0092,2026-07-08,2026-07-14,2026-07-10,2026-07-11,Delivered,Phone / WhatsApp,30,2281253.75,410625.67,0.0,2691879.42,1846100.0,435153.75,On Time,0,3.0,False
ORD-000559,CUS-0001,2025-03-01,2025-03-06,2025-03-08,2025-03-13,Delivered,Phone / WhatsApp,45,3626331.25,652739.62,0.0,4279070.88,2696050.0,930281.25,Delayed,7,12.0,False
ORD-000560,CUS-0064,2025-08-15,2025-08-19,2025-08-18,2025-08-22,Delivered,Corporate Account,30,803665.0,144659.7,0.0,948324.7,581950.0,221715.0,Delayed,3,7.0,False
ORD-000561,CUS-0048,2025-10-30,2025-11-14,2025-11-05,2025-11-07,Delivered,Corporate Account,30,252825.0,45508.5,0.0,298333.5,193750.0,59075.0,On Time,0,8.0,False
ORD-000562,CUS-0090,2025-04-15,2025-04-29,2025-04-18,2025-04-23,Delivered,Direct Sales,30,2305165.0,414929.7,0.0,2720094.7,1665350.0,639815.0,On Time,0,8.0,False
ORD-000563,CUS-0081,2025-08-20,2025-08-28,2025-08-23,2025-08-28,Returned,Direct Sales,60,317750.0,57195.0,0.0,374945.0,228900.0,88850.0,On Time,0,8.0,False
ORD-000564,CUS-0063,2025-11-12,2025-11-26,2025-11-19,2025-11-20,Delivered,Direct Sales,30,936517.5,168573.15,0.0,1105090.65,665750.0,270767.5,On Time,0,8.0,False
ORD-000565,CUS-0102,2026-02-26,2026-03-07,2026-03-02,2026-03-04,Delivered,Corporate Account,45,227242.5,40903.65,0.0,268146.15,163950.0,63292.5,On Time,0,6.0,False
ORD-000566,CUS-0095,2026-08-06,2026-08-16,,,Confirmed,Corporate Account,45,5621206.25,1011817.12,0.0,6633023.38,4403650.0,1217556.25,Overdue Open Order,16,,True
ORD-000567,CUS-0063,2026-04-11,2026-04-19,2026-04-12,2026-04-14,Delivered,Corporate Account,30,89100.0,16038.0,1500.0,106638.0,63800.0,25300.0,On Time,0,3.0,False
ORD-000568,CUS-0086,2025-04-04,2025-04-13,,,Pending,Direct Sales,15,251215.0,45218.7,0.0,296433.7,173200.0,78015.0,Overdue Open Order,506,,True
ORD-000569,CUS-0021,2025-06-03,2025-06-13,2025-06-05,2025-06-08,Delivered,Corporate Account,30,2226420.0,400755.6,0.0,2627175.6,1690150.0,536270.0,On Time,0,5.0,False
ORD-000570,CUS-0083,2025-05-29,2025-06-07,2025-06-02,2025-06-03,Delivered,Direct Sales,30,488171.25,87870.82,0.0,576042.07,401800.0,86371.25,On Time,0,5.0,False
ORD-000571,CUS-0120,2025-11-14,2025-11-25,2025-11-17,2025-11-19,Partially Returned,Website,30,3397560.0,611560.8,0.0,4009120.8,2613800.0,783760.0,On Time,0,5.0,False
ORD-000572,CUS-0105,2025-09-06,2025-09-14,2025-09-13,2025-09-14,Delivered,Tender,15,47737.5,8592.75,3000.0,59330.25,35950.0,11787.5,On Time,0,8.0,False
ORD-000573,CUS-0024,2025-06-30,2025-07-11,2025-07-01,2025-07-02,Delivered,Direct Sales,60,2776023.75,499684.27,0.0,3275708.02,1974950.0,801073.75,On Time,0,2.0,False
ORD-000574,CUS-0105,2025-12-12,2025-12-22,,,Processing,Direct Sales,15,317675.0,57181.5,0.0,374856.5,243900.0,73775.0,Overdue Open Order,253,,True
ORD-000575,CUS-0083,2026-07-09,2026-07-15,2026-07-10,2026-07-11,Delivered,Website,30,754400.0,135792.0,0.0,890192.0,603600.0,150800.0,On Time,0,2.0,False
ORD-000576,CUS-0049,2026-06-02,2026-06-17,2026-06-07,2026-06-08,Delivered,Website,45,598650.0,107757.0,0.0,706407.0,414350.0,184300.0,On Time,0,6.0,False
ORD-000577,CUS-0050,2025-07-02,2025-07-09,,,Processing,Direct Sales,60,3049102.5,548838.45,0.0,3597940.95,2229400.0,819702.5,Overdue Open Order,419,,True
