payment_id,invoice_id,order_id,customer_id,payment_date,payment_method,payment_amount
PAY-0000929,INV-000663,ORD-000880,CUS-0079,2025-10-31,Bank Transfer,1721687.85
PAY-0000930,INV-000664,ORD-000881,CUS-0038,2026-08-01,Cash,265677.0
PAY-0000931,INV-000665,ORD-000883,CUS-0001,2026-07-25,Bank Transfer,2848409.33
PAY-0000932,INV-000665,ORD-000883,CUS-0001,2026-07-27,Bank Transfer,1173207.67
PAY-0000933,INV-000666,ORD-000885,CUS-0002,2026-05-01,Bank Transfer,106940.93
PAY-0000934,INV-000666,ORD-000885,CUS-0002,2026-06-03,Bank Transfer,4249.96
PAY-0000935,INV-000666,ORD-000885,CUS-0002,2026-06-08,Bank Transfer,450205.91
PAY-0000936,INV-000667,ORD-000887,CUS-0090,2026-06-15,Bank Transfer,33415.5
PAY-0000937,INV-000667,ORD-000887,CUS-0090,2026-06-18,Online Transfer,92112.9
PAY-0000938,INV-000668,ORD-000888,CUS-0113,2026-06-08,Cheque,52383.0
PAY-0000939,INV-000669,ORD-000889,CUS-0036,2025-12-22,Cheque,609526.63
PAY-0000940,INV-000669,ORD-000889,CUS-0036,2026-01-16,Online Transfer,4589461.92
PAY-0000941,INV-000670,ORD-000890,CUS-0035,2026-03-11,Bank Transfer,698034.99
PAY-0000942,INV-000670,ORD-000890,CUS-0035,2026-05-03,Cheque,5031783.5
PAY-0000943,INV-000670,ORD-000890,CUS-0035,2026-08-26,Online Transfer,1089643.41
PAY-0000944,INV-000671,ORD-000891,CUS-0007,2025-05-16,Cheque,813213.22
PAY-0000945,INV-000672,ORD-000893,CUS-0050,2026-08-25,Cheque,692514.77
PAY-0000946,INV-000672,ORD-000893,CUS-0050,2026-08-29,Online Transfer,1187450.24
PAY-0000947,INV-000673,ORD-000894,CUS-0094,2025-11-10,Cheque,39955.63
PAY-0000948,INV-000673,ORD-000894,CUS-0094,2025-12-09,Bank Transfer,363305.77
PAY-0000949,INV-000673,ORD-000894,CUS-0094,2026-08-06,Bank Transfer,226746.5
PAY-0000950,INV-000674,ORD-000896,CUS-0025,2026-04-15,Bank Transfer,255953.8
PAY-0000951,INV-000675,ORD-000897,CUS-0046,2026-08-30,Bank Transfer,980023.93
PAY-0000952,INV-000676,ORD-000898,CUS-0063,2026-07-12,Bank Transfer,196175.0
PAY-0000953,INV-000677,ORD-000900,CUS-0013,2026-06-03,Online Transfer,562798.05
PAY-0000954,INV-000678,ORD-000901,CUS-0091,2026-06-14,Bank Transfer,129626.54
PAY-0000955,INV-000678,ORD-000901,CUS-0091,2026-08-18,Bank Transfer,304376.66
PAY-0000956,INV-000678,ORD-000901,CUS-0091,2026-08-25,Cheque,109090.33
PAY-0000957,INV-000679,ORD-000902,CUS-0116,2026-06-29,Bank Transfer,62737.5
PAY-0000958,INV-000680,ORD-000903,CUS-0078,2026-06-25,Cheque,244856.07
PAY-0000959,INV-000680,ORD-000903,CUS-0078,2026-08-08,Bank Transfer,151081.13
PAY-0000960,INV-000681,ORD-000905,CUS-0004,2026-07-08,Bank Transfer,813005.25
PAY-0000961,INV-000682,ORD-000906,CUS-0036,2026-08-12,Online Transfer,2254836.48
PAY-0000962,INV-000683,ORD-000907,CUS-0084,2026-02-14,Online Transfer,2540122.58
PAY-0000963,INV-000684,ORD-000908,CUS-0081,2026-04-18,Cash,635103.53
PAY-0000964,INV-000684,ORD-000908,CUS-0081,2026-08-16,Online Transfer,636216.93
PAY-0000965,INV-000684,ORD-000908,CUS-0081,2026-08-24,Online Transfer,39898.49
PAY-0000966,INV-000685,ORD-000909,CUS-0071,2026-08-20,Online Transfer,4664.8
PAY-0000967,INV-000686,ORD-000910,CUS-0095,2026-07-28,Cheque,556576.5
PAY-0000968,INV-000687,ORD-000911,CUS-0071,2026-07-13,Bank Transfer,694304.62
PAY-0000969,INV-000688,ORD-000912,CUS-0053,2026-07-22,Online Transfer,1118811.1
PAY-0000970,INV-000689,ORD-000913,CUS-0014,2026-03-07,Bank Transfer,927850.22
PAY-0000971,INV-000690,ORD-000914,CUS-0039,2026-06-24,Cheque,1508320.25
PAY-0000972,INV-000691,ORD-000915,CUS-0002,2025-11-19,Bank Transfer,5333571.14
PAY-0000973,INV-000691,ORD-000915,CUS-0002,2026-01-06,Bank Transfer,1481964.31
PAY-0000974,INV-000692,ORD-000916,CUS-0043,2026-08-30,Bank Transfer,1676188.52
PAY-0000975,INV-000693,ORD-000917,CUS-0110,2026-06-20,Bank Transfer,172221.0
PAY-0000976,INV-000694,ORD-000919,CUS-0117,2025-05-10,Bank Transfer,536072.17
PAY-0000977,INV-000694,ORD-000919,CUS-0117,2026-01-13,Bank Transfer,459650.18
PAY-0000978,INV-000695,ORD-000921,CUS-0055,2026-05-03,Bank Transfer,4084298.6
PAY-0000979,INV-000696,ORD-000922,CUS-0044,2025-11-01,Online Transfer,271403.65
PAY-0000980,INV-000696,ORD-000922,CUS-0044,2026-03-27,Online Transfer,1024408.92
PAY-0000981,INV-000697,ORD-000923,CUS-0050,2026-02-16,Bank Transfer,5656716.45
PAY-0000982,INV-000698,ORD-000924,CUS-0041,2026-05-31,Bank Transfer,285524.6
PAY-0000983,INV-000699,ORD-000925,CUS-0059,2026-07-13,Online Transfer,1103243.95
PAY-0000984,INV-000700,ORD-000926,CUS-0072,2025-08-18,Cheque,648212.35
PAY-0000985,INV-000701,ORD-000927,CUS-0084,2026-04-06,Cheque,2225283.83
PAY-0000986,INV-000702,ORD-000928,CUS-0089,2025-07-23,Bank Transfer,64879.06
PAY-0000987,INV-000702,ORD-000928,CUS-0089,2025-09-01,Bank Transfer,29091.43
PAY-0000988,INV-000702,ORD-000928,CUS-0089,2026-01-15,Cheque,890975.51
PAY-0000989,INV-000703,ORD-000929,CUS-0011,2026-03-02,Bank Transfer,417941.25
PAY-0000990,INV-000704,ORD-000930,CUS-0100,2026-09-01,Cheque,162182.15
PAY-0000991,INV-000705,ORD-000932,CUS-0117,2026-06-27,Bank Transfer,179617.95
PAY-0000992,INV-000706,ORD-000934,CUS-0045,2025-08-05,Bank Transfer,372673.44
PAY-0000993,INV-000706,ORD-000934,CUS-0045,2026-01-08,Cheque,1594498.77
PAY-0000994,INV-000706,ORD-000934,CUS-0045,2026-08-12,Bank Transfer,428434.29
PAY-0000995,INV-000707,ORD-000936,CUS-0084,2026-04-30,Bank Transfer,277438.65
PAY-0000996,INV-000708,ORD-000937,CUS-0118,2026-05-15,Online Transfer,395232.15
PAY-0000997,INV-000709,ORD-000938,CUS-0050,2026-07-30,Online Transfer,328682.6
PAY-0000998,INV-000709,ORD-000938,CUS-0050,2026-08-11,Bank Transfer,414756.63
PAY-0000999,INV-000710,ORD-000939,CUS-0011,2026-03-21,Cash,337834.03
PAY-0001000,INV-000710,ORD-000939,CUS-0011,2026-05-13,Bank Transfer,860305.52
PAY-0001001,INV-000711,ORD-000940,CUS-0100,2026-07-10,Bank Transfer,582164.8
PAY-0001002,INV-000712,ORD-000941,CUS-0104,2026-07-06,Online Transfer,2971550.58
PAY-0001003,INV-000712,ORD-000941,CUS-0104,2026-07-18,Bank Transfer,1823872.07
PAY-0001004,INV-000713,ORD-000942,CUS-0100,2026-07-28,Bank Transfer,1885085.4
PAY-0001005,INV-000714,ORD-000943,CUS-0019,2026-08-15,Online Transfer,194414.59
PAY-0001006,INV-000715,ORD-000945,CUS-0061,2025-08-24,Bank Transfer,43289.55
PAY-0001007,INV-000716,ORD-000946,CUS-0049,2026-02-28,Bank Transfer,1202741.55
PAY-0001008,INV-000717,ORD-000947,CUS-0034,2026-09-01,Bank Transfer,821609.66
PAY-0001009,INV-000718,ORD-000948,CUS-0002,2026-07-13,Bank Transfer,4320493.3
PAY-0001010,INV-000719,ORD-000949,CUS-0089,2026-06-05,Bank Transfer,1117814.0
PAY-0001011,INV-000720,ORD-000950,CUS-0117,2026-05-18,Bank Transfer,1818541.23
PAY-0001012,INV-000720,ORD-000950,CUS-0117,2026-06-11,Online Transfer,472095.42
PAY-0001013,INV-000721,ORD-000951,CUS-0034,2026-06-30,Online Transfer,4154546.95
PAY-0001014,INV-000722,ORD-000953,CUS-0018,2026-08-15,Cheque,67067.07
PAY-0001015,INV-000723,ORD-000956,CUS-0080,2026-01-27,Bank Transfer,36515.0
PAY-0001016,INV-000724,ORD-000957,CUS-0072,2026-05-22,Bank Transfer,4574610.72
PAY-0001017,INV-000725,ORD-000958,CUS-0096,2025-11-22,Cheque,946312.62
PAY-0001018,INV-000725,ORD-000958,CUS-0096,2026-07-17,Bank Transfer,2668053.93
PAY-0001019,INV-000726,ORD-000959,CUS-0084,2026-03-23,Online Transfer,383935.12
PAY-0001020,INV-000727,ORD-000960,CUS-0098,2026-08-12,Cheque,119241.36
PAY-0001021,INV-000728,ORD-000961,CUS-0075,2026-06-02,Online Transfer,1223975.65
PAY-0001022,INV-000729,ORD-000962,CUS-0024,2026-01-03,Online Transfer,2088751.35
PAY-0001023,INV-000729,ORD-000962,CUS-0024,2026-04-23,Online Transfer,2294728.74
PAY-0001024,INV-000729,ORD-000962,CUS-0024,2026-05-10,Bank Transfer,3485403.01
PAY-0001025,INV-000730,ORD-000963,CUS-0064,2026-05-04,Bank Transfer,1002282.36
PAY-0001026,INV-000730,ORD-000963,CUS-0064,2026-08-13,Online Transfer,82195.26
PAY-0001027,INV-000730,ORD-000963,CUS-0064,2026-08-17,Bank Transfer,1621939.4
PAY-0001028,INV-000731,ORD-000964,CUS-0083,2026-05-11,Bank Transfer,79521.75
PAY-0001029,INV-000732,ORD-000966,CUS-0053,2026-04-13,Bank Transfer,24244.42
PAY-0001030,INV-000733,ORD-000968,CUS-0081,2026-08-15,Cheque,2934957.95
PAY-0001031,INV-000734,ORD-000970,CUS-0084,2026-08-05,Bank Transfer,156521.1
PAY-0001032,INV-000735,ORD-000972,CUS-0044,2026-08-29,Online Transfer,105378.92
PAY-0001033,INV-000735,ORD-000972,CUS-0044,2026-08-29,Online Transfer,649212.57
PAY-0001034,INV-000736,ORD-000973,CUS-0033,2026-01-01,Bank Transfer,131578.85
PAY-0001035,INV-000737,ORD-000974,CUS-0075,2026-07-24,Bank Transfer,733488.0
PAY-0001036,INV-000738,ORD-000975,CUS-0083,2026-04-04,Bank Transfer,3406369.42
PAY-0001037,INV-000739,ORD-000976,CUS-0080,2025-10-22,Bank Transfer,170773.04
PAY-0001038,INV-000739,ORD-000976,CUS-0080,2026-05-30,Bank Transfer,155504.34
PAY-0001039,INV-000740,ORD-000977,CUS-0056,2025-11-23,Bank Transfer,801133.17
PAY-0001040,INV-000740,ORD-000977,CUS-0056,2026-08-06,Bank Transfer,166842.95
PAY-0001041,INV-000741,ORD-000979,CUS-0101,2026-04-24,Cheque,264852.47
PAY-0001042,INV-000742,ORD-000980,CUS-0115,2025-12-20,Bank Transfer,923571.25
PAY-0001043,INV-000743,ORD-000981,CUS-0036,2026-01-13,Cheque,577493.47
PAY-0001044,INV-000744,ORD-000982,CUS-0089,2026-06-18,Online Transfer,349343.42
PAY-0001045,INV-000745,ORD-000983,CUS-0056,2026-08-03,Bank Transfer,433329.92
PAY-0001046,INV-000746,ORD-000984,CUS-0092,2025-09-20,Cheque,60051.55
PAY-0001047,INV-000747,ORD-000985,CUS-0010,2026-07-29,Online Transfer,699273.54
PAY-0001048,INV-000747,ORD-000985,CUS-0010,2026-08-17,Cheque,512344.56
PAY-0001049,INV-000748,ORD-000988,CUS-0062,2026-05-17,Bank Transfer,324337.5
PAY-0001050,INV-000748,ORD-000988,CUS-0062,2026-05-22,Bank Transfer,512515.55
PAY-0001051,INV-000749,ORD-000989,CUS-0074,2025-11-22,Bank Transfer,3554112.8
PAY-0001052,INV-000750,ORD-000990,CUS-0014,2026-07-25,Bank Transfer,814092.32
PAY-0001053,INV-000751,ORD-000991,CUS-0096,2026-08-20,Cheque,107027.69
PAY-0001054,INV-000751,ORD-000991,CUS-0096,2026-08-25,Online Transfer,197443.84
PAY-0001055,INV-000751,ORD-000991,CUS-0096,2026-09-01,Cheque,585648.79
PAY-0001056,INV-000752,ORD-000992,CUS-0050,2026-08-06,Bank Transfer,402449.33
PAY-0001057,INV-000753,ORD-000995,CUS-0004,2025-12-24,Bank Transfer,18144.71
PAY-0001058,INV-000753,ORD-000995,CUS-0004,2026-05-09,Cheque,4533.29
PAY-0001059,INV-000754,ORD-000996,CUS-0035,2025-11-11,Bank Transfer,292719.94
PAY-0001060,INV-000754,ORD-000996,CUS-0035,2026-03-27,Bank Transfer,1032415.63
PAY-0001061,INV-000755,ORD-000997,CUS-0059,2026-02-13,Online Transfer,595056.3
PAY-0001062,INV-000756,ORD-000998,CUS-0094,2026-06-11,Cheque,566815.95
PAY-0001063,INV-000757,ORD-000999,CUS-0120,2025-12-05,Online Transfer,2005874.7
PAY-0001064,INV-000757,ORD-000999,CUS-0120,2026-03-05,Online Transfer,4958562.0
PAY-0001065,INV-000758,ORD-001000,CUS-0029,2026-01-03,Bank Transfer,187024.88
PAY-0001066,INV-000758,ORD-001000,CUS-0029,2026-03-15,Cheque,14342.12
PAY-0001067,INV-000759,ORD-001002,CUS-0048,2026-09-01,Bank Transfer,630752.33
PAY-0001068,INV-000760,ORD-001003,CUS-0084,2026-08-19,Bank Transfer,219814.65
PAY-0001069,INV-000761,ORD-001004,CUS-0069,2025-09-27,Bank Transfer,2665336.8
PAY-0001070,INV-000762,ORD-001006,CUS-0103,2026-07-12,Bank Transfer,1257983.25
PAY-0001071,INV-000763,ORD-001007,CUS-0117,2026-05-22,Online Transfer,778487.3
PAY-0001072,INV-000764,ORD-001008,CUS-0066,2026-06-08,Bank Transfer,657336.7
PAY-0001073,INV-000765,ORD-001011,CUS-0033,2026-06-20,Bank Transfer,232489.5
PAY-0001074,INV-000766,ORD-001012,CUS-0072,2026-07-12,Bank Transfer,2080056.8
PAY-0001075,INV-000767,ORD-001013,CUS-0063,2026-08-23,Bank Transfer,1003109.15
PAY-0001076,INV-000768,ORD-001014,CUS-0075,2026-08-30,Bank Transfer,3985532.6
PAY-0001077,INV-000769,ORD-001017,CUS-0116,2026-04-30,Cheque,1986469.13
PAY-0001078,INV-000769,ORD-001017,CUS-0116,2026-07-03,Bank Transfer,348823.14
PAY-0001079,INV-000770,ORD-001018,CUS-0096,2026-08-11,Bank Transfer,350064.0
PAY-0001080,INV-000771,ORD-001019,CUS-0110,2026-08-13,Bank Transfer,165569.64
PAY-0001081,INV-000772,ORD-001021,CUS-0082,2026-03-22,Bank Transfer,332258.5
PAY-0001082,INV-000773,ORD-001024,CUS-0040,2026-08-02,Bank Transfer,85631.05
PAY-0001083,INV-000774,ORD-001028,CUS-0003,2026-08-19,Online Transfer,353949.85
PAY-0001084,INV-000775,ORD-001030,CUS-0063,2026-09-01,Bank Transfer,238371.21
PAY-0001085,INV-000776,ORD-001031,CUS-0096,2026-05-15,Bank Transfer,2208905.7
PAY-0001086,INV-000776,ORD-001031,CUS-0096,2026-05-28,Bank Transfer,2139698.15
PAY-0001087,INV-000777,ORD-001032,CUS-0078,2026-07-21,Bank Transfer,302262.9
PAY-0001088,INV-000778,ORD-001035,CUS-0011,2026-08-14,Online Transfer,3615310.55
PAY-0001089,INV-000779,ORD-001036,CUS-0046,2026-04-21,Cheque,1629764.6
PAY-0001090,INV-000779,ORD-001036,CUS-0046,2026-05-30,Cash,52266.09
PAY-0001091,INV-000779,ORD-001036,CUS-0046,2026-08-17,Cheque,573036.33
PAY-0001092,INV-000780,ORD-001037,CUS-0047,2025-06-27,Online Transfer,4246.0
PAY-0001093,INV-000780,ORD-001037,CUS-0047,2026-02-10,Cash,639573.8
PAY-0001094,INV-000781,ORD-001038,CUS-0076,2026-02-26,Online Transfer,114853.4
PAY-0001095,INV-000781,ORD-001038,CUS-0076,2026-04-09,Bank Transfer,401116.35
PAY-0001096,INV-000782,ORD-001040,CUS-0005,2026-03-06,Bank Transfer,1226468.37
PAY-0001097,INV-000782,ORD-001040,CUS-0005,2026-08-13,Online Transfer,408120.73
PAY-0001098,INV-000783,ORD-001041,CUS-0048,2026-08-24,Cheque,1869456.3
PAY-0001099,INV-000784,ORD-001042,CUS-0013,2026-01-07,Online Transfer,382612.05
PAY-0001100,INV-000785,ORD-001043,CUS-0018,2026-06-02,Bank Transfer,185743.71
PAY-0001101,INV-000785,ORD-001043,CUS-0018,2026-07-16,Online Transfer,773096.52
PAY-0001102,INV-000786,ORD-001044,CUS-0052,2025-11-06,Bank Transfer,391482.7
PAY-0001103,INV-000787,ORD-001045,CUS-0071,2026-02-02,Bank Transfer,1342828.53
PAY-0001104,INV-000787,ORD-001045,CUS-0071,2026-03-10,Bank Transfer,1583331.05
PAY-0001105,INV-000788,ORD-001047,CUS-0090,2026-05-30,Cash,1268274.32
PAY-0001106,INV-000789,ORD-001049,CUS-0110,2026-08-28,Cheque,665242.7
PAY-0001107,INV-000790,ORD-001050,CUS-0095,2026-01-12,Cheque,3243395.2
PAY-0001108,INV-000791,ORD-001051,CUS-0063,2026-05-17,Online Transfer,97951.7
PAY-0001109,INV-000792,ORD-001052,CUS-0114,2026-06-29,Cheque,428354.86
PAY-0001110,INV-000792,ORD-001052,CUS-0114,2026-08-10,Bank Transfer,111175.07
PAY-0001111,INV-000793,ORD-001053,CUS-0005,2026-07-22,Cheque,628254.81
PAY-0001112,INV-000793,ORD-001053,CUS-0005,2026-08-04,Cheque,273651.64
PAY-0001113,INV-000794,ORD-001054,CUS-0075,2025-07-01,Cheque,1898109.65
PAY-0001114,INV-000795,ORD-001056,CUS-0002,2026-09-01,Bank Transfer,260324.02
PAY-0001115,INV-000795,ORD-001056,CUS-0002,2026-09-01,Cash,415923.06
PAY-0001116,INV-000796,ORD-001058,CUS-0057,2026-06-24,Bank Transfer,44962.35
PAY-0001117,INV-000797,ORD-001059,CUS-0064,2026-04-07,Bank Transfer,1321843.38
PAY-0001118,INV-000798,ORD-001060,CUS-0023,2026-07-03,Online Transfer,397422.53
PAY-0001119,INV-000799,ORD-001061,CUS-0104,2026-06-01,Cheque,1166747.12
PAY-0001120,INV-000800,ORD-001062,CUS-0103,2025-10-17,Online Transfer,882672.45
PAY-0001121,INV-000801,ORD-001063,CUS-0011,2026-08-02,Bank Transfer,6377523.88
PAY-0001122,INV-000802,ORD-001064,CUS-0069,2026-07-09,Bank Transfer,388016.45
PAY-0001123,INV-000803,ORD-001066,CUS-0004,2026-08-16,Online Transfer,944626.88
PAY-0001124,INV-000804,ORD-001069,CUS-0095,2026-08-27,Bank Transfer,122936.54
PAY-0001125,INV-000804,ORD-001069,CUS-0095,2026-08-29,Bank Transfer,731847.35
PAY-0001126,INV-000805,ORD-001070,CUS-0044,2026-07-14,Online Transfer,2695332.4
PAY-0001127,INV-000806,ORD-001071,CUS-0080,2026-05-23,Cheque,862420.7
PAY-0001128,INV-000807,ORD-001072,CUS-0067,2025-07-29,Bank Transfer,1775063.04
PAY-0001129,INV-000807,ORD-001072,CUS-0067,2025-10-25,Online Transfer,68514.39
PAY-0001130,INV-000808,ORD-001073,CUS-0097,2026-04-23,Bank Transfer,61737.5
PAY-0001131,INV-000809,ORD-001074,CUS-0074,2026-07-05,Online Transfer,664135.17
PAY-0001132,INV-000809,ORD-001074,CUS-0074,2026-08-10,Cheque,1351983.33
PAY-0001133,INV-000810,ORD-001076,CUS-0045,2025-11-09,Bank Transfer,1168728.08
PAY-0001134,INV-000810,ORD-001076,CUS-0045,2026-07-12,Bank Transfer,2355552.84
PAY-0001135,INV-000811,ORD-001077,CUS-0003,2026-05-10,Bank Transfer,566410.32
PAY-0001136,INV-000812,ORD-001078,CUS-0046,2026-08-24,Cheque,660205.57
PAY-0001137,INV-000813,ORD-001080,CUS-0117,2026-06-15,Cheque,32336.1
PAY-0001138,INV-000814,ORD-001081,CUS-0115,2026-08-31,Bank Transfer,399365.1
PAY-0001139,INV-000815,ORD-001082,CUS-0053,2026-08-25,Bank Transfer,73800.0
PAY-0001140,INV-000816,ORD-001083,CUS-0055,2025-05-21,Online Transfer,534332.83
PAY-0001141,INV-000816,ORD-001083,CUS-0055,2025-08-13,Bank Transfer,1334324.02
PAY-0001142,INV-000817,ORD-001085,CUS-0041,2026-01-01,Cheque,1446331.9
PAY-0001143,INV-000818,ORD-001086,CUS-0069,2026-06-18,Cheque,456837.13
PAY-0001144,INV-000818,ORD-001086,CUS-0069,2026-08-26,Bank Transfer,100600.77
PAY-0001145,INV-000819,ORD-001088,CUS-0011,2026-08-24,Online Transfer,1151939.6
PAY-0001146,INV-000820,ORD-001089,CUS-0116,2026-07-16,Online Transfer,178631.35
PAY-0001147,INV-000821,ORD-001092,CUS-0046,2026-08-10,Online Transfer,1035627.0
PAY-0001148,INV-000822,ORD-001094,CUS-0081,2025-12-11,Online Transfer,965667.75
PAY-0001149,INV-000823,ORD-001095,CUS-0072,2025-10-08,Bank Transfer,979582.9
PAY-0001150,INV-000824,ORD-001097,CUS-0107,2026-08-17,Cheque,520928.7
PAY-0001151,INV-000825,ORD-001100,CUS-0092,2026-07-06,Online Transfer,255883.0
PAY-0001152,INV-000826,ORD-001101,CUS-0071,2026-04-08,Bank Transfer,137216.3
PAY-0001153,INV-000827,ORD-001102,CUS-0083,2026-06-24,Online Transfer,841997.85
PAY-0001154,INV-000828,ORD-001103,CUS-0115,2026-07-25,Bank Transfer,901071.6
PAY-0001155,INV-000829,ORD-001104,CUS-0010,2026-03-19,Online Transfer,650253.82
PAY-0001156,INV-000829,ORD-001104,CUS-0010,2026-07-09,Bank Transfer,79506.86
PAY-0001157,INV-000830,ORD-001105,CUS-0089,2026-04-24,Cheque,1220782.27
PAY-0001158,INV-000831,ORD-001106,CUS-0112,2026-02-13,Bank Transfer,545974.2
PAY-0001159,INV-000832,ORD-001108,CUS-0014,2026-04-19,Cheque,151866.0
PAY-0001160,INV-000833,ORD-001109,CUS-0039,2026-05-01,Bank Transfer,980226.0
PAY-0001161,INV-000834,ORD-001110,CUS-0025,2026-08-06,Cheque,12934.2
PAY-0001162,INV-000835,ORD-001112,CUS-0120,2026-06-21,Bank Transfer,1311878.27
PAY-0001163,INV-000836,ORD-001114,CUS-0002,2026-08-02,Bank Transfer,604813.88
PAY-0001164,INV-000836,ORD-001114,CUS-0002,2026-08-21,Bank Transfer,1129986.72
PAY-0001165,INV-000837,ORD-001117,CUS-0116,2025-09-09,Bank Transfer,299625.6
PAY-0001166,INV-000838,ORD-001119,CUS-0075,2026-06-30,Online Transfer,3140924.0
PAY-0001167,INV-000839,ORD-001120,CUS-0100,2026-04-13,Bank Transfer,537846.52
PAY-0001168,INV-000839,ORD-001120,CUS-0100,2026-06-13,Online Transfer,135235.8
PAY-0001169,INV-000840,ORD-001121,CUS-0092,2026-01-04,Cheque,462610.03
PAY-0001170,INV-000840,ORD-001121,CUS-0092,2026-06-06,Cheque,586417.35
PAY-0001171,INV-000841,ORD-001122,CUS-0034,2025-11-03,Bank Transfer,1170821.34
PAY-0001172,INV-000841,ORD-001122,CUS-0034,2026-04-16,Bank Transfer,857408.39
PAY-0001173,INV-000842,ORD-001124,CUS-0064,2026-08-26,Cheque,1178997.0
PAY-0001174,INV-000843,ORD-001125,CUS-0086,2026-05-12,Bank Transfer,20743.89
PAY-0001175,INV-000843,ORD-001125,CUS-0086,2026-08-20,Bank Transfer,544611.81
PAY-0001176,INV-000844,ORD-001126,CUS-0058,2026-08-24,Bank Transfer,1271078.3
PAY-0001177,INV-000845,ORD-001129,CUS-0024,2026-08-06,Cheque,923732.03
PAY-0001178,INV-000846,ORD-001130,CUS-0116,2026-08-18,Bank Transfer,792906.8
PAY-0001179,INV-000846,ORD-001130,CUS-0116,2026-08-23,Bank Transfer,495918.7
PAY-0001180,INV-000847,ORD-001131,CUS-0059,2026-05-16,Online Transfer,1011708.4
PAY-0001181,INV-000848,ORD-001132,CUS-0012,2026-08-14,Online Transfer,500337.7
PAY-0001182,INV-000849,ORD-001134,CUS-0119,2025-10-05,Bank Transfer,534203.7
PAY-0001183,INV-000850,ORD-001135,CUS-0094,2025-09-05,Bank Transfer,21432.6
PAY-0001184,INV-000851,ORD-001137,CUS-0035,2026-08-13,Bank Transfer,3379150.58
PAY-0001185,INV-000851,ORD-001137,CUS-0035,2026-08-17,Cheque,121083.42
PAY-0001186,INV-000852,ORD-001140,CUS-0115,2026-02-03,Cheque,38183.2
PAY-0001187,INV-000853,ORD-001141,CUS-0037,2026-07-14,Bank Transfer,151936.8
PAY-0001188,INV-000854,ORD-001142,CUS-0024,2026-08-16,Bank Transfer,1103307.38
PAY-0001189,INV-000855,ORD-001143,CUS-0087,2026-09-01,Bank Transfer,35929.39
PAY-0001190,INV-000856,ORD-001145,CUS-0113,2026-05-31,Online Transfer,2928641.67
PAY-0001191,INV-000856,ORD-001145,CUS-0113,2026-08-15,Cheque,1980471.03
PAY-0001192,INV-000857,ORD-001146,CUS-0028,2026-02-05,Bank Transfer,485120.42
PAY-0001193,INV-000857,ORD-001146,CUS-0028,2026-06-25,Online Transfer,714579.68
PAY-0001194,INV-000858,ORD-001147,CUS-0120,2026-06-09,Cheque,3675770.39
PAY-0001195,INV-000858,ORD-001147,CUS-0120,2026-08-04,Bank Transfer,1589474.08
PAY-0001196,INV-000858,ORD-001147,CUS-0120,2026-08-19,Online Transfer,1456932.33
PAY-0001197,INV-000859,ORD-001149,CUS-0012,2026-03-03,Cheque,1320787.72
PAY-0001198,INV-000859,ORD-001149,CUS-0012,2026-05-24,Online Transfer,2241067.36
PAY-0001199,INV-000860,ORD-001150,CUS-0041,2026-08-25,Bank Transfer,840518.57
PAY-0001200,INV-000861,ORD-001151,CUS-0040,2026-04-15,Cheque,465813.85
PAY-0001201,INV-000862,ORD-001152,CUS-0073,2026-04-09,Cheque,503072.35
PAY-0001202,INV-000863,ORD-001154,CUS-0046,2026-01-15,Cash,1359430.8
PAY-0001203,INV-000864,ORD-001155,CUS-0004,2026-06-03,Bank Transfer,143927.55
PAY-0001204,INV-000865,ORD-001156,CUS-0072,2026-06-18,Bank Transfer,2232983.33
PAY-0001205,INV-000866,ORD-001157,CUS-0046,2026-01-01,Cheque,498051.45
PAY-0001206,INV-000867,ORD-001158,CUS-0115,2026-08-30,Bank Transfer,255508.62
PAY-0001207,INV-000867,ORD-001158,CUS-0115,2026-09-01,Bank Transfer,297564.46
PAY-0001208,INV-000868,ORD-001159,CUS-0028,2026-05-29,Cheque,312695.51
PAY-0001209,INV-000868,ORD-001159,CUS-0028,2026-07-25,Bank Transfer,4603.54
PAY-0001210,INV-000869,ORD-001160,CUS-0117,2026-02-15,Online Transfer,236553.69
PAY-0001211,INV-000869,ORD-001160,CUS-0117,2026-08-12,Online Transfer,112610.26
PAY-0001212,INV-000870,ORD-001162,CUS-0048,2026-01-17,Online Transfer,1283441.75
PAY-0001213,INV-000871,ORD-001163,CUS-0092,2025-07-22,Online Transfer,706650.38
PAY-0001214,INV-000872,ORD-001164,CUS-0067,2026-06-21,Bank Transfer,974323.05
PAY-0001215,INV-000873,ORD-001166,CUS-0108,2026-08-27,Bank Transfer,51822.22
PAY-0001216,INV-000874,ORD-001167,CUS-0055,2026-08-30,Bank Transfer,1887541.27
PAY-0001217,INV-000875,ORD-001168,CUS-0024,2026-08-10,Cheque,168070.75
PAY-0001218,INV-000875,ORD-001168,CUS-0024,2026-08-29,Bank Transfer,798183.31
PAY-0001219,INV-000876,ORD-001170,CUS-0001,2025-12-16,Online Transfer,828091.92
PAY-0001220,INV-000876,ORD-001170,CUS-0001,2026-06-02,Online Transfer,5919130.38
PAY-0001221,INV-000877,ORD-001171,CUS-0087,2026-01-07,Cheque,96427.8
